2024-10-06 18:23:10,354 - INFO - Début de la mise à jour des 2618 lignes.
2024-10-06 18:33:51,818 - INFO - Ligne 1894/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:51,837 - INFO - Succès : Mise à jour effectuée pour Latitude 43.7020760000666, Longitude 7.28625599991525
2024-10-06 18:33:51,838 - INFO - Ligne 1895/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:51,858 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4423560001848, Longitude 1.0937889998627
2024-10-06 18:33:51,860 - INFO - Ligne 1896/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:51,881 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4423560001848, Longitude 1.0937889998627
2024-10-06 18:33:51,882 - INFO - Ligne 1897/2618 : DateTime généré 2023-01-25 13:00:00
2024-10-06 18:33:51,901 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4753270000971, Longitude 4.51500300008891
2024-10-06 18:33:51,902 - INFO - Ligne 1898/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:51,920 - INFO - Succès : Mise à jour effectuée pour Latitude 44.6759379997957, Longitude 4.67358600001283
2024-10-06 18:33:51,921 - INFO - Ligne 1899/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:51,934 - INFO - Succès : Mise à jour effectuée pour Latitude 45.5694299999296, Longitude 5.93298599996747
2024-10-06 18:33:51,934 - INFO - Ligne 1900/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:51,947 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3088599999415, Longitude 2.80736899956143
2024-10-06 18:33:51,947 - INFO - Ligne 1901/2618 : DateTime généré 2024-09-09 23:00:00
2024-10-06 18:33:51,963 - INFO - Succès : Mise à jour effectuée pour Latitude 14.61411100042, Longitude -61.0530800003504
2024-10-06 18:33:51,963 - INFO - Ligne 1902/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:51,976 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1086099999368, Longitude -1.66585999970461
2024-10-06 18:33:51,976 - INFO - Ligne 1903/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:51,992 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1086099999368, Longitude -1.66585999970461
2024-10-06 18:33:51,994 - INFO - Ligne 1904/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:52,005 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5135100002817, Longitude -2.74952999981289
2024-10-06 18:33:52,006 - INFO - Ligne 1905/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:52,019 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8299000002999, Longitude 4.3619899995926
2024-10-06 18:33:52,020 - INFO - Ligne 1906/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,039 - INFO - Succès : Mise à jour effectuée pour Latitude 48.4929920001705, Longitude 7.12980000037835
2024-10-06 18:33:52,040 - INFO - Ligne 1907/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,065 - INFO - Succès : Mise à jour effectuée pour Latitude 48.6970800001459, Longitude 6.15419399979321
2024-10-06 18:33:52,066 - INFO - Ligne 1908/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:52,088 - INFO - Succès : Mise à jour effectuée pour Latitude 16.2573069997402, Longitude -61.5917240003607
2024-10-06 18:33:52,089 - INFO - Ligne 1909/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,111 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9193569998863, Longitude 8.15845799983553
2024-10-06 18:33:52,112 - INFO - Ligne 1910/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,132 - INFO - Succès : Mise à jour effectuée pour Latitude 4.93784670012282, Longitude -52.3209299997259
2024-10-06 18:33:52,132 - INFO - Ligne 1911/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,148 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3911400000797, Longitude 1.95561099991264
2024-10-06 18:33:52,148 - INFO - Ligne 1912/2618 : DateTime généré 2023-08-10 10:00:00
2024-10-06 18:33:52,163 - INFO - Succès : Mise à jour effectuée pour Latitude 42.6979179997938, Longitude 9.44641700035104
2024-10-06 18:33:52,163 - INFO - Ligne 1913/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,176 - INFO - Succès : Mise à jour effectuée pour Latitude 47.7424999999031, Longitude -3.395009999658
2024-10-06 18:33:52,176 - INFO - Ligne 1914/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:52,191 - INFO - Succès : Mise à jour effectuée pour Latitude 43.835784999887, Longitude 5.78613100015114
2024-10-06 18:33:52,192 - INFO - Ligne 1915/2618 : DateTime généré 2024-09-15 17:00:00
2024-10-06 18:33:52,204 - INFO - Succès : Mise à jour effectuée pour Latitude 49.9180069998654, Longitude 1.07397200030333
2024-10-06 18:33:52,204 - INFO - Ligne 1916/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:52,217 - INFO - Succès : Mise à jour effectuée pour Latitude 46.6787830000584, Longitude 4.36689299992175
2024-10-06 18:33:52,217 - INFO - Ligne 1917/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:52,229 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4200899997254, Longitude 4.39542200034538
2024-10-06 18:33:52,230 - INFO - Ligne 1918/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:52,242 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8563879999191, Longitude 2.33527799981374
2024-10-06 18:33:52,242 - INFO - Ligne 1919/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:52,262 - INFO - Succès : Mise à jour effectuée pour Latitude 43.4862329997988, Longitude 5.17193900005504
2024-10-06 18:33:52,263 - INFO - Ligne 1920/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:52,285 - INFO - Succès : Mise à jour effectuée pour Latitude 50.2793599998152, Longitude 3.97690999972442
2024-10-06 18:33:52,286 - INFO - Ligne 1921/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:52,312 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9963999999874, Longitude 1.70330000028582
2024-10-06 18:33:52,313 - INFO - Ligne 1922/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:52,335 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9252779998288, Longitude 2.35666699991635
2024-10-06 18:33:52,336 - INFO - Ligne 1923/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:52,354 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1194420002004, Longitude 6.18083299965629
2024-10-06 18:33:52,355 - INFO - Ligne 1924/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:52,371 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6103860000526, Longitude 1.41520000026374
2024-10-06 18:33:52,372 - INFO - Ligne 1925/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:52,386 - INFO - Succès : Mise à jour effectuée pour Latitude 45.2796999998768, Longitude 5.882199999603
2024-10-06 18:33:52,387 - INFO - Ligne 1926/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:52,400 - INFO - Succès : Mise à jour effectuée pour Latitude 49.7452769999387, Longitude 4.71916699992436
2024-10-06 18:33:52,401 - INFO - Ligne 1927/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:52,418 - INFO - Succès : Mise à jour effectuée pour Latitude 47.1859199997665, Longitude -1.59149719997376
2024-10-06 18:33:52,418 - INFO - Ligne 1928/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:52,430 - INFO - Succès : Mise à jour effectuée pour Latitude 47.1941500002099, Longitude -1.58167780004469
2024-10-06 18:33:52,431 - INFO - Ligne 1929/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:52,443 - INFO - Succès : Mise à jour effectuée pour Latitude 47.9710660000466, Longitude 0.221422000085985
2024-10-06 18:33:52,444 - INFO - Ligne 1930/2618 : DateTime généré 2024-03-11 04:00:00
2024-10-06 18:33:52,462 - INFO - Succès : Mise à jour effectuée pour Latitude 51.0244600002385, Longitude 2.30214999973289
2024-10-06 18:33:52,463 - INFO - Ligne 1931/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:52,485 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9601439998545, Longitude 4.85673099964152
2024-10-06 18:33:52,486 - INFO - Ligne 1932/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:52,505 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2874999999812, Longitude 3.50483999989313
2024-10-06 18:33:52,507 - INFO - Ligne 1933/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:52,532 - INFO - Succès : Mise à jour effectuée pour Latitude 46.3200260002481, Longitude -0.482860999605362
2024-10-06 18:33:52,533 - INFO - Ligne 1934/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:52,553 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5915000003243, Longitude 3.88680999990834
2024-10-06 18:33:52,553 - INFO - Ligne 1935/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:52,573 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2474699997468, Longitude -1.93661899963548
2024-10-06 18:33:52,573 - INFO - Ligne 1936/2618 : DateTime généré 2024-07-30 13:00:00
2024-10-06 18:33:52,586 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9297199997604, Longitude 2.29472200043009
2024-10-06 18:33:52,587 - INFO - Ligne 1937/2618 : DateTime généré 2024-03-04 07:00:00
2024-10-06 18:33:52,605 - INFO - Succès : Mise à jour effectuée pour Latitude 45.869995, Longitude 1.31
2024-10-06 18:33:52,605 - INFO - Ligne 1938/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:52,619 - INFO - Succès : Mise à jour effectuée pour Latitude 49.44246, Longitude 1.093694
2024-10-06 18:33:52,619 - INFO - Ligne 1939/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:52,635 - INFO - Succès : Mise à jour effectuée pour Latitude 49.44246, Longitude 1.093694
2024-10-06 18:33:52,635 - INFO - Ligne 1940/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:52,647 - INFO - Succès : Mise à jour effectuée pour Latitude 48.68871, Longitude 6.15426
2024-10-06 18:33:52,647 - INFO - Ligne 1941/2618 : DateTime généré 2024-03-04 07:00:00
2024-10-06 18:33:52,660 - INFO - Succès : Mise à jour effectuée pour Latitude 45.89, Longitude 0.9
2024-10-06 18:33:52,661 - INFO - Ligne 1942/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:52,681 - INFO - Succès : Mise à jour effectuée pour Latitude 44.86139, Longitude -0.579444
2024-10-06 18:33:52,682 - INFO - Ligne 1943/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:52,704 - INFO - Succès : Mise à jour effectuée pour Latitude 44.86139, Longitude -0.579444
2024-10-06 18:33:52,705 - INFO - Ligne 1944/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:52,727 - INFO - Succès : Mise à jour effectuée pour Latitude 44.865555, Longitude -0.939444
2024-10-06 18:33:52,728 - INFO - Ligne 1945/2618 : DateTime généré 2024-03-04 07:00:00
2024-10-06 18:33:52,749 - INFO - Succès : Mise à jour effectuée pour Latitude 47.322826, Longitude -2.039853
2024-10-06 18:33:52,750 - INFO - Ligne 1946/2618 : DateTime généré 2024-03-04 07:00:00
2024-10-06 18:33:52,769 - INFO - Succès : Mise à jour effectuée pour Latitude 43.230278, Longitude 0.062222
2024-10-06 18:33:52,770 - INFO - Ligne 1947/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:52,786 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2763488363056, Longitude 5.3976711150776
2024-10-06 18:33:52,787 - INFO - Ligne 1948/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:52,801 - INFO - Succès : Mise à jour effectuée pour Latitude 43.7933622306242, Longitude 7.33139357882613
2024-10-06 18:33:52,801 - INFO - Ligne 1949/2618 : DateTime généré 2024-01-29 17:00:00
2024-10-06 18:33:52,816 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9966666387206, Longitude 3.17083735727372
2024-10-06 18:33:52,817 - INFO - Ligne 1950/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:52,829 - INFO - Succès : Mise à jour effectuée pour Latitude 46.8148188300394, Longitude 2.61008200746779
2024-10-06 18:33:52,829 - INFO - Ligne 1951/2618 : DateTime généré 2018-02-03 19:00:00
2024-10-06 18:33:52,846 - INFO - Succès : Mise à jour effectuée pour Latitude 41.964411839407, Longitude 8.8202792970315
2024-10-06 18:33:52,847 - INFO - Ligne 1952/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:52,860 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5945165359368, Longitude 1.30173969506476
2024-10-06 18:33:52,862 - INFO - Ligne 1953/2618 : DateTime généré 2024-01-29 17:00:00
2024-10-06 18:33:52,894 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5608348885067, Longitude 1.39500278786205
2024-10-06 18:33:52,896 - INFO - Ligne 1954/2618 : DateTime généré 2020-01-15 14:00:00
2024-10-06 18:33:52,921 - INFO - Succès : Mise à jour effectuée pour Latitude 43.510559975903, Longitude 5.21972384044637
2024-10-06 18:33:52,922 - INFO - Ligne 1955/2618 : DateTime généré 2024-01-04 09:00:00
2024-10-06 18:33:52,947 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7789106049275, Longitude 4.92469913483583
2024-10-06 18:33:52,948 - INFO - Ligne 1956/2618 : DateTime généré 2024-01-02 10:00:00
2024-10-06 18:33:52,969 - INFO - Succès : Mise à jour effectuée pour Latitude 45.533406631012, Longitude 4.62394317771262
2024-10-06 18:33:52,970 - INFO - Ligne 1957/2618 : DateTime généré 2023-12-20 13:00:00
2024-10-06 18:33:52,996 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7757153069085, Longitude 3.09625023923328
2024-10-06 18:33:52,996 - INFO - Ligne 1958/2618 : DateTime généré 2023-06-01 09:00:00
2024-10-06 18:33:53,008 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8960516305414, Longitude -0.490616689052445
2024-10-06 18:33:53,008 - INFO - Ligne 1959/2618 : DateTime généré 2023-01-09 13:00:00
2024-10-06 18:33:53,022 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7747754785278, Longitude 3.06296765795665
2024-10-06 18:33:53,023 - INFO - Ligne 1960/2618 : DateTime généré 2022-12-12 10:00:00
2024-10-06 18:33:53,039 - INFO - Succès : Mise à jour effectuée pour Latitude 49.117192768241, Longitude -0.169665706026938
2024-10-06 18:33:53,039 - INFO - Ligne 1961/2618 : DateTime généré 2020-06-10 07:00:00
2024-10-06 18:33:53,054 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0949969994643, Longitude -0.051944
2024-10-06 18:33:53,054 - INFO - Ligne 1962/2618 : DateTime généré 2020-01-13 11:00:00
2024-10-06 18:33:53,066 - INFO - Succès : Mise à jour effectuée pour Latitude 45.6088219994633, Longitude 0.099722
2024-10-06 18:33:53,067 - INFO - Ligne 1963/2618 : DateTime généré 2019-04-01 11:00:00
2024-10-06 18:33:53,079 - INFO - Succès : Mise à jour effectuée pour Latitude 43.1143938634176, Longitude 1.62259096509373
2024-10-06 18:33:53,080 - INFO - Ligne 1964/2618 : DateTime généré 2019-01-07 11:00:00
2024-10-06 18:33:53,091 - INFO - Succès : Mise à jour effectuée pour Latitude 45.8310999994634, Longitude 1.256875
2024-10-06 18:33:53,092 - INFO - Ligne 1965/2618 : DateTime généré 2018-12-10 10:00:00
2024-10-06 18:33:53,109 - INFO - Succès : Mise à jour effectuée pour Latitude 50.1724794592506, Longitude 3.23606403005364
2024-10-06 18:33:53,110 - INFO - Ligne 1966/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:53,134 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3585599994727, Longitude 3.50793
2024-10-06 18:33:53,135 - INFO - Ligne 1967/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:53,156 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6938919994739, Longitude 1.576389
2024-10-06 18:33:53,156 - INFO - Ligne 1968/2618 : DateTime généré 2018-02-02 11:00:00
2024-10-06 18:33:53,184 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4810859994699, Longitude 0.165289
2024-10-06 18:33:53,184 - INFO - Ligne 1969/2618 : DateTime généré 2018-02-01 09:00:00
2024-10-06 18:33:53,203 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4211999994632, Longitude 4.411978
2024-10-06 18:33:53,203 - INFO - Ligne 1970/2618 : DateTime généré 2017-03-28 18:00:00
2024-10-06 18:33:53,221 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2978953606785, Longitude 2.51744773536939
2024-10-06 18:33:53,221 - INFO - Ligne 1971/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,235 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6892899998647, Longitude 7.2420740002946
2024-10-06 18:33:53,235 - INFO - Ligne 1972/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,251 - INFO - Succès : Mise à jour effectuée pour Latitude 42.2360269996814, Longitude 9.19002799967727
2024-10-06 18:33:53,251 - INFO - Ligne 1973/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,263 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6390039998181, Longitude 5.1010969997566
2024-10-06 18:33:53,263 - INFO - Ligne 1974/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,275 - INFO - Succès : Mise à jour effectuée pour Latitude 45.8952799999222, Longitude 6.11833300032625
2024-10-06 18:33:53,276 - INFO - Ligne 1975/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,294 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3513680002532, Longitude 5.07070600015813
2024-10-06 18:33:53,295 - INFO - Ligne 1976/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,308 - INFO - Succès : Mise à jour effectuée pour Latitude 42.6958700001418, Longitude 2.88848299977518
2024-10-06 18:33:53,308 - INFO - Ligne 1977/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,325 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4479800001969, Longitude 4.38876400007321
2024-10-06 18:33:53,326 - INFO - Ligne 1978/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:53,352 - INFO - Succès : Mise à jour effectuée pour Latitude 43.3110920001214, Longitude -0.352115999818861
2024-10-06 18:33:53,352 - INFO - Ligne 1979/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,372 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4817769997815, Longitude 4.42966699978649
2024-10-06 18:33:53,373 - INFO - Ligne 1980/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:53,398 - INFO - Succès : Mise à jour effectuée pour Latitude 4.84815999961769, Longitude -52.3238000002777
2024-10-06 18:33:53,398 - INFO - Ligne 1981/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,419 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8388750000506, Longitude -0.812029999920392
2024-10-06 18:33:53,420 - INFO - Ligne 1982/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:53,441 - INFO - Succès : Mise à jour effectuée pour Latitude 14.6138439998999, Longitude -61.063490000358
2024-10-06 18:33:53,441 - INFO - Ligne 1983/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,457 - INFO - Succès : Mise à jour effectuée pour Latitude 45.454516999977, Longitude 4.76652799989327
2024-10-06 18:33:53,457 - INFO - Ligne 1984/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:53,470 - INFO - Succès : Mise à jour effectuée pour Latitude 47.6406669998236, Longitude 6.85927800027395
2024-10-06 18:33:53,470 - INFO - Ligne 1985/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,482 - INFO - Succès : Mise à jour effectuée pour Latitude 14.6106530003893, Longitude -61.002586000064
2024-10-06 18:33:53,483 - INFO - Ligne 1986/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,495 - INFO - Succès : Mise à jour effectuée pour Latitude 48.4491579997343, Longitude 1.49246899995736
2024-10-06 18:33:53,495 - INFO - Ligne 1987/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,508 - INFO - Succès : Mise à jour effectuée pour Latitude 43.4798199999506, Longitude -1.48915700043803
2024-10-06 18:33:53,508 - INFO - Ligne 1988/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,521 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4423560001848, Longitude 1.0937889998627
2024-10-06 18:33:53,522 - INFO - Ligne 1989/2618 : DateTime généré 2023-01-25 13:00:00
2024-10-06 18:33:53,537 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4753270000971, Longitude 4.51500300008891
2024-10-06 18:33:53,539 - INFO - Ligne 1990/2618 : DateTime généré 2023-01-25 13:00:00
2024-10-06 18:33:53,564 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4753270000971, Longitude 4.51500300008891
2024-10-06 18:33:53,566 - INFO - Ligne 1991/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,587 - INFO - Succès : Mise à jour effectuée pour Latitude 49.6338900002764, Longitude -1.62472220013899
2024-10-06 18:33:53,588 - INFO - Ligne 1992/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,609 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3088599999415, Longitude 2.80736899956143
2024-10-06 18:33:53,611 - INFO - Ligne 1993/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,634 - INFO - Succès : Mise à jour effectuée pour Latitude 48.6450000001438, Longitude -0.458333000235777
2024-10-06 18:33:53,634 - INFO - Ligne 1994/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,649 - INFO - Succès : Mise à jour effectuée pour Latitude 48.0511169998905, Longitude 7.01111400023723
2024-10-06 18:33:53,649 - INFO - Ligne 1995/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,667 - INFO - Succès : Mise à jour effectuée pour Latitude 48.4929920001705, Longitude 7.12980000037835
2024-10-06 18:33:53,668 - INFO - Ligne 1996/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:53,680 - INFO - Succès : Mise à jour effectuée pour Latitude 44.8702430002505, Longitude 4.87628899963312
2024-10-06 18:33:53,681 - INFO - Ligne 1997/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,693 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5280570001283, Longitude 2.65361100014886
2024-10-06 18:33:53,693 - INFO - Ligne 1998/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,706 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5280570001283, Longitude 2.65361100014886
2024-10-06 18:33:53,706 - INFO - Ligne 1999/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,719 - INFO - Succès : Mise à jour effectuée pour Latitude 42.6955000001482, Longitude 2.90052999972499
2024-10-06 18:33:53,719 - INFO - Ligne 2000/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:53,731 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9236099997872, Longitude 6.71361099996299
2024-10-06 18:33:53,732 - INFO - Ligne 2001/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:53,745 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4341620000421, Longitude 1.06705269987794
2024-10-06 18:33:53,746 - INFO - Ligne 2002/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,769 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3911400000797, Longitude 1.95561099991264
2024-10-06 18:33:53,770 - INFO - Ligne 2003/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,792 - INFO - Succès : Mise à jour effectuée pour Latitude 46.0411100002979, Longitude 4.07465600019981
2024-10-06 18:33:53,793 - INFO - Ligne 2004/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,816 - INFO - Succès : Mise à jour effectuée pour Latitude 44.8434099998198, Longitude -0.506979999619349
2024-10-06 18:33:53,817 - INFO - Ligne 2005/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,838 - INFO - Succès : Mise à jour effectuée pour Latitude 47.0967200000337, Longitude 5.49638900016394
2024-10-06 18:33:53,838 - INFO - Ligne 2006/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,858 - INFO - Succès : Mise à jour effectuée pour Latitude 47.0967200000337, Longitude 5.49638900016394
2024-10-06 18:33:53,859 - INFO - Ligne 2007/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,875 - INFO - Succès : Mise à jour effectuée pour Latitude 47.6489200000658, Longitude -2.76399000037999
2024-10-06 18:33:53,875 - INFO - Ligne 2008/2618 : DateTime généré 2024-09-15 17:00:00
2024-10-06 18:33:53,889 - INFO - Succès : Mise à jour effectuée pour Latitude 49.9180069998654, Longitude 1.07397200030333
2024-10-06 18:33:53,890 - INFO - Ligne 2009/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:53,902 - INFO - Succès : Mise à jour effectuée pour Latitude 43.61160700016, Longitude 3.82786800014493
2024-10-06 18:33:53,903 - INFO - Ligne 2010/2618 : DateTime généré 2022-12-20 14:00:00
2024-10-06 18:33:53,914 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9169430001156, Longitude 6.13555600041669
2024-10-06 18:33:53,915 - INFO - Ligne 2011/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:53,928 - INFO - Succès : Mise à jour effectuée pour Latitude 50.378220000192, Longitude 3.06585999960954
2024-10-06 18:33:53,929 - INFO - Ligne 2012/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:53,944 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9303199998812, Longitude 2.2943499999861
2024-10-06 18:33:53,944 - INFO - Ligne 2013/2618 : DateTime généré 2024-09-15 04:00:00
2024-10-06 18:33:53,963 - INFO - Succès : Mise à jour effectuée pour Latitude 45.154669999885, Longitude 5.74523000008768
2024-10-06 18:33:53,964 - INFO - Ligne 2014/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:53,988 - INFO - Succès : Mise à jour effectuée pour Latitude 45.3601760000397, Longitude 5.58941899990794
2024-10-06 18:33:53,988 - INFO - Ligne 2015/2618 : DateTime généré 2024-09-13 12:00:00
2024-10-06 18:33:54,014 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9577999999066, Longitude 1.89008000037235
2024-10-06 18:33:54,015 - INFO - Ligne 2016/2618 : DateTime généré 2024-09-13 12:00:00
2024-10-06 18:33:54,035 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9577999999066, Longitude 1.89008000037235
